user_id,purchase,pay_dt,media_source
195d8e42,0.99,2021-10-08,Facebook Ads
195d8e42,0.99,2021-10-08,Facebook Ads
19711571,2.99,2021-10-31,Google Adwords
197c2341,0.99,2021-10-29,Facebook Ads
19809a00,0.99,2021-11-02,Google Adwords
19b35d25,0.99,2021-10-20,Google Adwords
19b35d25,0.99,2021-10-21,Google Adwords
19c88889,0.99,2021-10-06,Facebook Ads
19c970ea,0.99,2021-10-13,Facebook Ads
19c970ea,2.99,2021-10-13,Facebook Ads
19c970ea,0.99,2021-10-13,Facebook Ads
19c970ea,0.99,2021-10-13,Facebook Ads
19d17762,0.99,2021-10-01,Facebook Ads
19d17762,0.99,2021-10-01,Facebook Ads
1a0695c4,0.99,2021-10-31,Google Adwords
1a0695c4,2.99,2021-10-31,Google Adwords
1a110839,0.99,2021-10-17,Google Adwords
1a12f46c,2.99,2021-10-07,Facebook Ads
1a12f46c,9.99,2021-10-07,Facebook Ads
1a12f46c,0.99,2021-10-07,Facebook Ads
1a12f46c,2.99,2021-10-07,Facebook Ads
1a2ceba7,0.99,2021-10-26,Google Adwords
1a58b7ad,0.99,2021-10-12,Facebook Ads
1a626bc9,0.99,2021-10-15,Facebook Ads
1a626bc9,0.99,2021-10-15,Facebook Ads
1a626bc9,0.99,2021-10-15,Facebook Ads
1a7ab85e,0.99,2021-10-22,Google Adwords
1a7ab85e,0.99,2021-10-22,Google Adwords
1a89bf8e,0.99,2021-10-31,Google Adwords
1aa9ac0e,0.99,2021-10-26,Google Adwords
1aad4e36,0.99,2021-10-03,Facebook Ads
1aad4e36,0.99,2021-10-03,Facebook Ads
1aad4e36,4.99,2021-10-03,Facebook Ads
1aad4e36,0.99,2021-10-03,Facebook Ads
1ab571c7,0.99,2021-10-28,Google Adwords
1ab571c7,0.99,2021-11-18,Google Adwords
1ab871aa,0.99,2021-10-24,Google Adwords
1ace3848,2.99,2021-10-26,Facebook Ads
1ace3848,0.99,2021-10-26,Facebook Ads
1ad1a716,0.99,2021-10-03,Google Adwords
1ad1a716,0.99,2021-10-03,Google Adwords
1ad567ea,0.99,2021-10-25,Google Adwords
1adae367,0.99,2021-10-23,Facebook Ads
1afa56ad,0.99,2021-10-05,organic
1afa56ad,0.99,2021-10-04,organic
1afdeb71,0.99,2021-10-12,Google Adwords
1b025d38,0.99,2021-10-28,Google Adwords
1b025d38,0.99,2021-10-28,Google Adwords
1b025d38,0.99,2021-10-28,Google Adwords
1b1acc7c,0.99,2021-10-26,Facebook Ads
1b286c5e,0.99,2021-10-05,Facebook Ads
1b2b5c6e,0.99,2021-10-29,Google Adwords
1b2f6dff,0.99,2021-10-31,Google Adwords
1b2f6dff,0.99,2021-10-31,Google Adwords
1b2f6dff,4.99,2021-10-31,Google Adwords
1b3bcdf2,0.99,2021-10-04,Google Adwords
1b3bcdf2,2.99,2021-10-04,Google Adwords
1b4ab060,0.99,2021-10-14,Google Adwords
1b5e9558,0.99,2021-10-26,Facebook Ads
1b5e9558,4.99,2021-10-23,Facebook Ads
1b6cb3e4,2.99,2021-10-07,Google Adwords
1b6cb3e4,0.99,2021-10-07,Google Adwords
1b6cb3e4,0.99,2021-10-07,Google Adwords
1b817d4d,0.99,2021-10-28,Google Adwords
1ba106db,0.99,2021-10-15,Google Adwords
1ba106db,2.99,2021-10-15,Google Adwords
1ba106db,0.99,2021-10-15,Google Adwords
1ba504a5,0.99,2021-10-07,Google Adwords
1ba504a5,0.99,2021-10-07,Google Adwords
1ba504a5,0.99,2021-10-07,Google Adwords
1ba504a5,0.99,2021-10-07,Google Adwords
1ba7c607,0.99,2021-10-15,Facebook Ads
1bb82ebe,0.99,2021-10-11,Google Adwords
1bb82ebe,0.99,2021-10-11,Google Adwords
1bcf0157,4.99,2021-10-12,Google Adwords
1be3d1bc,0.99,2021-10-22,Facebook Ads
1be8f340,2.99,2021-10-20,Google Adwords
1c2871d7,0.99,2021-10-14,Facebook Ads
1c60139b,0.99,2021-10-27,Facebook Ads
1c642e7e,0.99,2021-10-15,Facebook Ads
1c642e7e,0.99,2021-10-15,Facebook Ads
1c642e7e,0.99,2021-10-15,Facebook Ads
1c6c93f4,0.99,2021-11-10,Google Adwords
1c6c93f4,0.99,2021-10-27,Google Adwords
1c6c93f4,0.99,2021-11-10,Google Adwords
1c95275d,0.99,2021-10-10,Facebook Ads
1c956e85,0.99,2021-10-09,Google Adwords
1c956e85,0.99,2021-10-09,Google Adwords
1c956e85,9.99,2021-10-08,Google Adwords
1c956e85,0.99,2021-10-08,Google Adwords
1c956e85,0.99,2021-10-07,Google Adwords
1c99b504,0.99,2021-10-22,Google Adwords
1c99b504,0.99,2021-10-25,Google Adwords
1c9c5760,0.99,2021-10-15,Facebook Ads
1c9c5760,0.99,2021-10-15,Facebook Ads
1cc67b72,0.99,2021-10-18,Google Adwords
1d0d82f8,0.99,2021-10-30,Google Adwords
1d1918fb,2.99,2021-10-03,Google Adwords
1d1918fb,2.99,2021-10-03,Google Adwords
1d1918fb,0.99,2021-10-03,Google Adwords
1d1918fb,0.99,2021-10-03,Google Adwords
1d233a92,0.99,2021-10-10,Facebook Ads
1d233a92,0.99,2021-10-10,Facebook Ads
1d233a92,0.99,2021-10-10,Facebook Ads
1d25020f,0.99,2021-10-07,Google Adwords
1d25020f,0.99,2021-10-06,Google Adwords
1d2bd442,4.99,2021-10-10,Facebook Ads
1d2bd442,0.99,2021-10-10,Facebook Ads
1d3bb7cc,0.99,2021-10-08,Facebook Ads
1d46a8ac,0.99,2021-10-03,Google Adwords
1d46a8ac,0.99,2021-10-03,Google Adwords
1d46a8ac,0.99,2021-10-03,Google Adwords
1d4b9497,0.99,2021-10-09,Facebook Ads
1d60c94e,0.99,2021-10-27,Google Adwords
1d60c94e,0.99,2021-10-27,Google Adwords
1d7efd32,0.99,2021-10-06,Google Adwords
1d8d0676,0.99,2021-10-22,Google Adwords
1d8d8a3b,0.99,2021-10-08,Facebook Ads
1d8d8a3b,0.99,2021-10-08,Facebook Ads
1dac598d,0.99,2021-10-03,Google Adwords
1dae9592,2.99,2021-10-30,Google Adwords
1daeddfe,0.99,2021-10-26,Facebook Ads
1db2c45b,0.99,2021-10-24,Google Adwords
1db6b919,0.99,2021-10-29,Google Adwords
1db6b919,0.99,2021-10-26,Google Adwords
1dc0d35a,0.99,2021-10-07,Google Adwords
1dc9713f,0.99,2021-10-15,Facebook Ads
1dc9713f,0.99,2021-10-15,Facebook Ads
1dc9713f,0.99,2021-10-15,Facebook Ads
1dca37be,0.99,2021-10-13,Facebook Ads
1dca37be,0.99,2021-10-17,Facebook Ads
1de0473f,4.99,2021-10-09,Facebook Ads
1de0473f,0.99,2021-10-09,Facebook Ads
1df3c09f,2.99,2021-10-20,Facebook Ads
1e30b81a,0.99,2021-10-11,Facebook Ads
1e30b81a,2.99,2021-10-11,Facebook Ads
1e334bb1,0.99,2021-10-24,Google Adwords
1e334bb1,0.99,2021-10-24,Google Adwords
1e338772,0.99,2021-10-08,Google Adwords
1e338772,0.99,2021-10-08,Google Adwords
1e561d2d,9.99,2021-10-09,Facebook Ads
1e5f1695,0.99,2021-10-10,Google Adwords
1e5f66ac,0.99,2021-10-27,Google Adwords
1e5f66ac,0.99,2021-10-27,Google Adwords
1ec0894c,0.99,2021-10-09,Facebook Ads
1ec0894c,0.99,2021-10-20,Facebook Ads
1ec0894c,2.99,2021-10-07,Facebook Ads
1ec7c9b0,0.99,2021-10-11,Facebook Ads
1ed6b0db,0.99,2021-10-14,Google Adwords
1ed6b0db,4.99,2021-10-14,Google Adwords
1eda4420,0.99,2021-10-10,Facebook Ads
1eefb79a,0.99,2021-10-17,Facebook Ads
1eefb79a,0.99,2021-10-15,Facebook Ads
1eff0c44,0.99,2021-10-09,Google Adwords
1eff74df,2.99,2021-10-15,Google Adwords
1f00ef93,0.99,2021-10-24,Facebook Ads
1f0a15a8,0.99,2021-10-07,Google Adwords
1f0e1ce3,2.99,2021-10-01,Google Adwords
1f0e1ce3,0.99,2021-10-01,Google Adwords
1f2567f4,0.99,2021-10-19,Facebook Ads
1f2567f4,0.99,2021-10-19,Facebook Ads
1f3fb449,0.99,2021-10-06,Google Adwords
1f3fb449,0.99,2021-10-06,Google Adwords
1f3fb449,0.99,2021-10-07,Google Adwords
1f3fb449,0.99,2021-10-06,Google Adwords
1f3fb449,0.99,2021-10-06,Google Adwords
1f3fb449,0.99,2021-10-06,Google Adwords
1f3fb449,0.99,2021-10-06,Google Adwords
1f4dc076,0.99,2021-10-12,Facebook Ads
1f4dc076,0.99,2021-10-12,Facebook Ads
1f6eb0de,0.99,2021-10-17,Google Adwords
1fabdc18,4.99,2021-10-11,Facebook Ads
1fb8ce43,0.99,2021-10-22,Facebook Ads
1fc23979,0.99,2021-10-03,Google Adwords
1fc23979,0.99,2021-10-03,Google Adwords
1fc33912,0.99,2021-10-08,Google Adwords
1fc33912,2.99,2021-10-08,Google Adwords
1fd547ed,0.99,2021-10-04,Google Adwords
1fd547ed,0.99,2021-10-04,Google Adwords
1fe17e8d,0.99,2021-10-02,Google Adwords
1ff8d812,0.99,2021-10-08,Facebook Ads
1ff8d812,0.99,2021-10-10,Facebook Ads
1fff982e,0.99,2021-10-27,Facebook Ads
200bddc7,2.99,2021-10-02,Google Adwords
200bddc7,0.99,2021-10-02,Google Adwords
200bddc7,0.99,2021-10-02,Google Adwords
2015fe1f,9.99,2021-10-03,organic
201724b4,0.99,2021-10-06,Facebook Ads
201724b4,0.99,2021-10-06,Facebook Ads
2019fd03,0.99,2021-10-14,Facebook Ads
2019fd03,0.99,2021-10-14,Facebook Ads
201e413e,0.99,2021-10-28,Google Adwords
201e413e,0.99,2021-10-28,Google Adwords
201ee8d4,0.99,2021-10-03,Facebook Ads
201ee8d4,4.99,2021-10-03,Facebook Ads
202267d6,0.99,2021-10-02,Facebook Ads
20276488,0.99,2021-10-27,Google Adwords
2034d2e6,0.99,2021-10-08,Facebook Ads
2034d2e6,0.99,2021-10-08,Facebook Ads
20501ea6,2.99,2021-10-23,Facebook Ads
20501ea6,0.99,2021-10-23,Facebook Ads
206aab4f,0.99,2021-10-21,Facebook Ads
207a4b71,0.99,2021-10-02,Facebook Ads
207a4b71,0.99,2021-10-02,Facebook Ads
207a4b71,2.99,2021-10-02,Facebook Ads
208f5338,0.99,2021-10-13,Google Adwords
208f5338,4.99,2021-10-13,Google Adwords
209cdd52,0.99,2021-10-25,Facebook Ads
20a0974c,2.99,2021-10-04,organic
20ac7fd7,0.99,2021-10-03,Facebook Ads
20addff2,0.99,2021-10-28,Facebook Ads
20b5bd36,0.99,2021-10-12,Google Adwords
20b5bd36,0.99,2021-10-12,Google Adwords
20eceb6f,2.99,2021-10-23,Google Adwords
2100a2c4,0.99,2021-10-11,Facebook Ads
2103204b,2.99,2021-10-20,Google Adwords
211d4afa,0.99,2021-10-07,Facebook Ads
212d271f,0.99,2021-11-01,Google Adwords
212d271f,0.99,2021-11-04,Google Adwords
2133dde9,0.99,2021-10-11,organic
2133dde9,0.99,2021-10-10,organic
2169df7f,0.99,2021-10-04,Facebook Ads
2169df7f,0.99,2021-10-04,Facebook Ads
216de795,0.99,2021-10-24,Google Adwords
21777700,0.99,2021-10-09,Facebook Ads
21777700,2.99,2021-10-09,Facebook Ads
21777700,0.99,2021-10-09,Facebook Ads
21777700,0.99,2021-10-09,Facebook Ads
21834137,0.99,2021-10-18,Facebook Ads
21e92cc3,0.99,2021-10-08,Google Adwords
22187244,0.99,2021-10-18,Facebook Ads
2256e405,0.99,2021-10-30,Facebook Ads
225c1449,0.99,2021-10-19,Google Adwords
227b2622,2.99,2021-10-02,Google Adwords
227f8198,0.99,2021-10-24,Facebook Ads
227f8198,0.99,2021-10-23,Facebook Ads
2286d481,0.99,2021-10-03,Google Adwords
2286d481,0.99,2021-10-03,Google Adwords
2286d481,0.99,2021-10-03,Google Adwords
2286d481,0.99,2021-10-03,Google Adwords
2286d481,0.99,2021-10-03,Google Adwords
228cfc97,0.99,2021-11-03,Facebook Ads
22ad4d2e,0.99,2021-10-25,Facebook Ads
22d1ed4d,2.99,2021-10-04,Facebook Ads
22d1ed4d,0.99,2021-10-04,Facebook Ads
22d1ed4d,0.99,2021-10-04,Facebook Ads
22d2fe26,4.99,2021-10-02,Facebook Ads
22d2fe26,2.99,2021-10-02,Facebook Ads
22e04286,0.99,2021-10-20,Google Adwords
22f20da7,0.99,2021-10-12,Google Adwords
2307773e,0.99,2021-10-18,Facebook Ads
230c9117,0.99,2021-10-10,Google Adwords
232a300f,0.99,2021-10-05,Google Adwords
232a300f,4.99,2021-10-06,Google Adwords
232aabe5,0.99,2021-10-06,Facebook Ads
232aabe5,0.99,2021-10-06,Facebook Ads
23496caa,0.99,2021-10-01,Facebook Ads
234ae361,0.99,2021-10-12,Google Adwords
234ae361,0.99,2021-10-15,Google Adwords
234ae361,0.99,2021-10-28,Google Adwords
237062b8,0.99,2021-10-24,Google Adwords
237062b8,0.99,2021-10-24,Google Adwords
23a8d191,0.99,2021-10-16,Google Adwords
23a8d191,2.99,2021-10-16,Google Adwords
23a8d191,4.99,2021-10-16,Google Adwords
23aacdf8,0.99,2021-10-01,Facebook Ads
23aacdf8,2.99,2021-10-01,Facebook Ads
23ae457c,0.99,2021-10-08,Google Adwords
23ae457c,0.99,2021-10-08,Google Adwords
23baf09c,0.99,2021-10-20,Facebook Ads
23baf09c,0.99,2021-10-20,Facebook Ads
23c9f326,0.99,2021-10-18,Facebook Ads
23c9f326,0.99,2021-10-18,Facebook Ads
23fb5507,0.99,2021-10-19,Google Adwords
23fb5507,2.99,2021-10-19,Google Adwords
24030cf8,0.99,2021-10-22,Facebook Ads
240ea57a,0.99,2021-10-07,Facebook Ads
24136a9f,2.99,2021-10-24,Google Adwords
24136a9f,0.99,2021-10-28,Google Adwords
24136a9f,0.99,2021-11-02,Google Adwords
242c2e5f,0.99,2021-10-23,Google Adwords
242c2e5f,0.99,2021-10-26,Google Adwords
24358ddd,0.99,2021-10-30,Google Adwords
243c667b,9.99,2021-10-03,Facebook Ads
246955d6,0.99,2021-10-19,Google Adwords
246b195b,0.99,2021-10-06,Facebook Ads
246b195b,0.99,2021-10-06,Facebook Ads
246b195b,0.99,2021-10-06,Facebook Ads
246b195b,0.99,2021-10-06,Facebook Ads
248876ec,0.99,2021-10-24,Facebook Ads
248fbe0d,2.99,2021-10-16,Facebook Ads
2498bd26,0.99,2021-10-02,Facebook Ads
2498bd26,0.99,2021-10-02,Facebook Ads
249e8e0b,2.99,2021-10-08,Google Adwords
249e8e0b,0.99,2021-10-08,Google Adwords
24afb587,0.99,2021-10-24,Google Adwords
24ea88f9,0.99,2021-10-04,Facebook Ads
24ea88f9,0.99,2021-10-04,Facebook Ads
2504d2ad,9.99,2021-10-23,Google Adwords
2504d2ad,2.99,2021-10-23,Google Adwords
25153e8b,0.99,2021-10-08,Google Adwords
25153e8b,0.99,2021-10-10,Google Adwords
2525439f,0.99,2021-10-06,Google Adwords
25477180,0.99,2021-10-31,Facebook Ads
25477180,0.99,2021-10-26,Facebook Ads
25495a23,0.99,2021-10-14,Google Adwords
254f26b7,0.99,2021-10-11,Facebook Ads
254f26b7,0.99,2021-10-18,Facebook Ads
2555a2d5,0.99,2021-10-18,Facebook Ads
2555a2d5,2.99,2021-10-18,Facebook Ads
255ca1f8,2.99,2021-10-28,Google Adwords
255ca1f8,0.99,2021-10-28,Google Adwords
2571dd89,2.99,2021-10-05,Google Adwords
2571dd89,0.99,2021-10-05,Google Adwords
2571dd89,0.99,2021-10-05,Google Adwords
257287b4,0.99,2021-10-18,Google Adwords
25775082,0.99,2021-10-16,Google Adwords
25976c96,0.99,2021-10-02,Facebook Ads
25976c96,2.99,2021-10-02,Facebook Ads
25976c96,0.99,2021-10-02,Facebook Ads
25a22d21,0.99,2021-10-09,Facebook Ads
25a22d21,0.99,2021-10-09,Facebook Ads
25a22d21,2.99,2021-10-09,Facebook Ads
25c5cb0b,0.99,2021-10-06,Google Adwords
25c5cb0b,0.99,2021-10-06,Google Adwords
25c5cb0b,0.99,2021-10-06,Google Adwords
25e84761,0.99,2021-10-06,Facebook Ads
25e84761,0.99,2021-10-06,Facebook Ads
25eeeab1,0.99,2021-10-18,Facebook Ads
260f34bb,0.99,2021-10-11,Google Adwords
260f34bb,0.99,2021-10-11,Google Adwords
262e6099,0.99,2021-10-12,Google Adwords
262e6099,0.99,2021-10-12,Google Adwords
263cb9f8,0.99,2021-10-16,Google Adwords
263cb9f8,0.99,2021-10-16,Google Adwords
263dd6f7,0.99,2021-10-20,Google Adwords
263dd6f7,2.99,2021-10-20,Google Adwords
2645c012,0.99,2021-10-17,Google Adwords
265c59e0,0.99,2021-10-22,Google Adwords
265c59e0,0.99,2021-10-22,Google Adwords
265d69c1,0.99,2021-10-25,Google Adwords
26678a21,0.99,2021-10-09,Google Adwords
2667f519,0.99,2021-10-02,Google Adwords
2667f519,0.99,2021-10-02,Google Adwords
2667f519,0.99,2021-10-02,Google Adwords
2667f519,0.99,2021-10-02,Google Adwords
26c96438,0.99,2021-10-07,organic
26cf2869,0.99,2021-10-03,Google Adwords
26cf2869,0.99,2021-10-03,Google Adwords
26cf2869,0.99,2021-10-03,Google Adwords
26e8a735,0.99,2021-10-18,Google Adwords
26f0b779,0.99,2021-10-12,Facebook Ads
26fb59b0,0.99,2021-11-02,Google Adwords
26fdf91c,0.99,2021-10-17,Google Adwords
2729c27b,0.99,2021-10-01,Google Adwords
2729c27b,0.99,2021-10-01,Google Adwords
2729c27b,2.99,2021-10-01,Google Adwords
2729c27b,0.99,2021-10-01,Google Adwords
274c7d60,0.99,2021-10-07,Facebook Ads
274c7d60,0.99,2021-10-07,Facebook Ads
274c7d60,0.99,2021-10-09,Facebook Ads
2767e7b6,0.99,2021-10-07,Facebook Ads
2767e7b6,0.99,2021-10-07,Facebook Ads
279adcf3,0.99,2021-10-12,Google Adwords
279adcf3,0.99,2021-10-12,Google Adwords
27a7b0ab,0.99,2021-10-15,Facebook Ads
27a7b0ab,0.99,2021-10-15,Facebook Ads
27b245eb,0.99,2021-10-25,Google Adwords
27b245eb,0.99,2021-10-25,Google Adwords
27b245eb,0.99,2021-10-25,Google Adwords
27c8282e,0.99,2021-10-08,Google Adwords
27cc0153,0.99,2021-10-05,Google Adwords
27cc0153,0.99,2021-10-06,Google Adwords
27ddc419,0.99,2021-10-10,Google Adwords
27ead70e,0.99,2021-10-14,Facebook Ads
27ead70e,0.99,2021-10-14,Facebook Ads
27ead70e,0.99,2021-10-14,Facebook Ads
27f03fbb,0.99,2021-10-09,Facebook Ads
27f03fbb,0.99,2021-10-08,Facebook Ads
27f03fbb,0.99,2021-10-10,Facebook Ads
28171f88,0.99,2021-10-28,Google Adwords
28241e31,0.99,2021-10-12,Google Adwords
28241e31,0.99,2021-10-13,Google Adwords
28241e31,0.99,2021-10-13,Google Adwords
28273910,0.99,2021-10-26,Facebook Ads
282d915b,0.99,2021-10-30,Google Adwords
282d915b,0.99,2021-10-30,Google Adwords
28407e5a,4.99,2021-10-12,Google Adwords
285065e9,0.99,2021-10-14,Facebook Ads
28518c78,0.99,2021-10-29,Google Adwords
28518c78,2.99,2021-10-29,Google Adwords
285d12c9,0.99,2021-10-01,Facebook Ads
285d12c9,4.99,2021-10-02,Facebook Ads
285d12c9,0.99,2021-10-02,Facebook Ads
285d12c9,0.99,2021-10-02,Facebook Ads
285d12c9,0.99,2021-10-01,Facebook Ads
28705f8c,2.99,2021-10-27,Google Adwords
28705f8c,9.99,2021-10-27,Google Adwords
28b64b04,0.99,2021-10-27,Facebook Ads
28b64b04,0.99,2021-10-27,Facebook Ads
28b9041a,0.99,2021-10-09,Google Adwords
28b9041a,0.99,2021-10-10,Google Adwords
28b9041a,0.99,2021-10-02,Google Adwords
28bd2c93,0.99,2021-10-11,Facebook Ads
28bd2c93,0.99,2021-10-11,Facebook Ads
28bd2c93,2.99,2021-10-11,Facebook Ads
28e4ff55,0.99,2021-10-02,Google Adwords
28e4ff55,0.99,2021-10-03,Google Adwords
29063f21,0.99,2021-10-07,Facebook Ads
29063f21,0.99,2021-10-07,Facebook Ads
29109f34,0.99,2021-10-27,Facebook Ads
2915ba6a,0.99,2021-10-16,Google Adwords
2963225c,0.99,2021-10-14,Google Adwords
2963225c,0.99,2021-10-14,Google Adwords
29698e9e,0.99,2021-10-18,Facebook Ads
296c7d0d,0.99,2021-10-13,Facebook Ads
296c7d0d,0.99,2021-10-11,Facebook Ads
296c7d0d,0.99,2021-10-13,Facebook Ads
297bdc7b,0.99,2021-10-09,Facebook Ads
29844570,0.99,2021-10-22,Facebook Ads
298d859c,4.99,2021-10-13,Google Adwords
29a2bbd7,0.99,2021-10-06,Facebook Ads
29a2bbd7,0.99,2021-10-04,Facebook Ads
29a2bbd7,0.99,2021-10-06,Facebook Ads
29a6ce30,2.99,2021-10-26,Google Adwords
29b2fe17,0.99,2021-11-02,Google Adwords
29b2fe17,0.99,2021-11-20,Google Adwords
29b2fe17,0.99,2021-10-05,Google Adwords
29b2fe17,0.99,2021-11-20,Google Adwords
29b8054d,0.99,2021-10-17,Facebook Ads
29b8054d,0.99,2021-10-15,Facebook Ads
2a00c675,0.99,2021-10-30,Google Adwords
2a00c675,0.99,2021-10-30,Google Adwords
2a00c675,2.99,2021-10-30,Google Adwords
2a00c675,2.99,2021-10-30,Google Adwords
2a0194af,0.99,2021-10-21,Google Adwords
2a0da1f0,0.99,2021-10-05,Google Adwords
2a0da1f0,0.99,2021-10-05,Google Adwords
2a0e2d26,0.99,2021-10-20,Google Adwords
2a0e2d26,0.99,2021-10-20,Google Adwords
2a2eac19,0.99,2021-10-30,Facebook Ads
2a2eac19,0.99,2021-10-30,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a30d258,2.99,2021-10-01,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a30d258,4.99,2021-10-01,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a30d258,0.99,2021-10-01,Facebook Ads
2a55c031,4.99,2021-10-29,Google Adwords
2a55c031,0.99,2021-10-29,Google Adwords
2a5f4e02,0.99,2021-10-26,Facebook Ads
2a603603,0.99,2021-10-16,Facebook Ads
2aba94c9,0.99,2021-10-16,Facebook Ads
2aba94c9,0.99,2021-10-19,Facebook Ads
2ac71c19,0.99,2021-10-03,Facebook Ads
2ac71c19,0.99,2021-10-03,Facebook Ads
2ac9ac1c,0.99,2021-10-10,Google Adwords
2ac9ac1c,0.99,2021-10-10,Google Adwords
2ae6d9d0,0.99,2021-11-09,Google Adwords
2ae6d9d0,0.99,2021-11-01,Google Adwords
2aef0347,0.99,2021-10-04,Google Adwords
2af49eef,0.99,2021-10-18,Facebook Ads
2af49eef,0.99,2021-10-15,Facebook Ads
2af49eef,0.99,2021-10-15,Facebook Ads
2b025cd8,2.99,2021-10-13,Facebook Ads
2b025cd8,0.99,2021-10-13,Facebook Ads
2b025cd8,0.99,2021-10-13,Facebook Ads
2b50054b,0.99,2021-10-05,Facebook Ads
2b50054b,0.99,2021-10-07,Facebook Ads
2b60ed23,0.99,2021-10-17,Facebook Ads
2b60ed23,2.99,2021-10-17,Facebook Ads
2b6d4058,0.99,2021-10-18,Google Adwords
2b6d4058,0.99,2021-10-18,Google Adwords
2b83a4e7,0.99,2021-10-22,Google Adwords
2b988726,0.99,2021-10-10,Facebook Ads
2b99881a,0.99,2021-10-11,Google Adwords
2b99881a,0.99,2021-10-13,Google Adwords
2bb1b3bb,0.99,2021-10-06,Facebook Ads
2bb4f483,0.99,2021-10-17,Google Adwords
2bb57bc2,0.99,2021-10-24,Facebook Ads
2bb57bc2,0.99,2021-11-09,Facebook Ads
2bb57bc2,0.99,2021-11-06,Facebook Ads
2bb57bc2,0.99,2021-10-23,Facebook Ads
2bb57bc2,0.99,2021-10-14,Facebook Ads
2bb57bc2,0.99,2021-10-26,Facebook Ads
2bb57bc2,0.99,2021-10-22,Facebook Ads
2bf5749d,0.99,2021-10-19,Google Adwords
2bf5749d,0.99,2021-10-19,Google Adwords
2bfaeab3,0.99,2021-10-15,Facebook Ads
2bfaeab3,2.99,2021-10-15,Facebook Ads
2c02f3b8,0.99,2021-10-26,Facebook Ads
2c1bcac0,2.99,2021-10-02,Facebook Ads
2c3d65b2,0.99,2021-10-16,Facebook Ads
2c3d65b2,0.99,2021-10-15,Facebook Ads
2c3d65b2,0.99,2021-10-17,Facebook Ads
2c3d65b2,0.99,2021-10-17,Facebook Ads
2c40e63c,2.99,2021-10-28,Facebook Ads
2c66169a,0.99,2021-10-18,Google Adwords
2c75e1fe,0.99,2021-10-22,Google Adwords
2c75e1fe,0.99,2021-10-22,Google Adwords
2caab314,0.99,2021-10-05,Facebook Ads
2cacca32,0.99,2021-10-22,organic
2cb4e749,0.99,2021-10-22,Google Adwords
2cb4e749,0.99,2021-10-20,Google Adwords
2cbd5405,0.99,2021-10-23,Facebook Ads
2cbd5405,0.99,2021-10-22,Facebook Ads
2cbd5405,2.99,2021-10-23,Facebook Ads
2cbd5405,2.99,2021-10-22,Facebook Ads
2cbd5405,0.99,2021-10-22,Facebook Ads
2cbd5405,0.99,2021-10-23,Facebook Ads
2cbdd4dc,0.99,2021-10-21,Facebook Ads
2cc14f3b,0.99,2021-10-04,Google Adwords
2cc2a149,2.99,2021-10-09,Facebook Ads
2cd068e3,0.99,2021-10-14,Facebook Ads
2cd0b6a5,0.99,2021-10-16,Facebook Ads
2cf15999,0.99,2021-10-21,Facebook Ads
2cfd0748,0.99,2021-10-23,Facebook Ads
2d32da3a,0.99,2021-10-25,Google Adwords
2d444766,2.99,2021-10-08,Google Adwords
2d444766,0.99,2021-10-08,Google Adwords
2d444766,0.99,2021-10-07,Google Adwords
2d444766,0.99,2021-10-07,Google Adwords
2d444766,0.99,2021-10-09,Google Adwords
2d4fd27e,0.99,2021-10-08,Google Adwords
2d4fd27e,0.99,2021-10-10,Google Adwords
2d54ffd6,0.99,2021-10-14,Facebook Ads
2d54ffd6,0.99,2021-10-14,Facebook Ads
2d54ffd6,0.99,2021-10-14,Facebook Ads
2d54ffd6,0.99,2021-10-14,Facebook Ads
2d58e726,0.99,2021-10-02,Google Adwords
2d58e726,0.99,2021-10-02,Google Adwords
2d6c1c61,0.99,2021-10-26,Google Adwords
2d6c48f4,0.99,2021-10-16,Facebook Ads
2d6c48f4,0.99,2021-10-17,Facebook Ads
2d6c48f4,0.99,2021-10-16,Facebook Ads
2d9cfad5,0.99,2021-10-01,Facebook Ads
2d9cfad5,0.99,2021-10-01,Facebook Ads
2d9cfad5,0.99,2021-10-01,Facebook Ads
2db05e68,0.99,2021-10-20,Google Adwords
2db3d6e2,0.99,2021-10-14,Google Adwords
2db3d6e2,2.99,2021-10-14,Google Adwords
2db3d6e2,0.99,2021-10-14,Google Adwords
2db3d6e2,2.99,2021-10-14,Google Adwords
2db3d6e2,0.99,2021-10-14,Google Adwords
2db3d6e2,2.99,2021-10-14,Google Adwords
2dc2e206,0.99,2021-10-25,Google Adwords
2de91f80,0.99,2021-10-13,Facebook Ads
2debd693,0.99,2021-10-05,Google Adwords
2df32583,0.99,2021-10-07,organic
2df32583,0.99,2021-10-08,organic
2df32583,0.99,2021-10-07,organic
2df32583,0.99,2021-10-08,organic
2df32583,0.99,2021-10-08,organic
2e14360e,4.99,2021-10-02,Facebook Ads
2e42008c,4.99,2021-10-03,Facebook Ads
2e60c9ad,0.99,2021-10-04,Google Adwords
2e61bdb8,0.99,2021-11-01,Google Adwords
2e724093,0.99,2021-10-27,Google Adwords
